historyId,productId,date,price,curencyType
2880d4b7-98dc-4006-9cc3-408a24860f5d,b4a810f0-1a10-40c0-a8d8-1446558e44ad,2020-12-02,50000.0,EUR
bcefcb2c-a9a7-4069-b320-ca40b950d6f3,0dc3dcde-2e12-4708-8965-15c4eee2c76b,2020-11-09,27000.0,EUR
74474fad-3ec3-4d46-a251-a2c2ff1b5822,7c3ab4a0-0ec8-4fee-99f6-a02c1acaf45d,2020-12-04,49500.0,EUR
aa63ddf9-5cd1-4438-a736-f1c64c3b4941,5876d05e-c981-4178-9fcc-900ae46a1fba,2020-12-04,32000.0,EUR
2381c4c1-48ec-4092-ae1a-8ac64fd2af59,e9442a8b-6266-4964-821f-5cac89b05774,2020-11-16,56999.0,EUR
b7192bb6-8418-49c3-b135-8ddbc81b5ddc,3949ccda-b76d-49b0-89b0-a1a7e125cbcd,2020-11-16,66000.0,EUR
b5e4fac2-031c-43cf-8b5b-64eb7efa25ac,5fdeae16-11ac-4982-97b5-c44475be73f4,2020-10-13,70000.0,EUR
c27fb5e4-f726-4926-b926-328f6432683c,2a36c007-15e6-44a4-983c-330bec14e525,2020-11-18,57000.0,EUR
20596a9a-1ed9-4863-bf40-8b577c09ff9d,180487f9-e739-48e9-8c15-b328ca189d85,2020-12-02,45000.0,EUR
b3f2e9a1-4ed0-4eb6-ac36-5a0ba4cfca97,f686978b-2e6c-4447-b680-ad091913fbcc,2020-11-30,35700.0,EUR
eba0fccb-812e-4d10-ab71-08346fba6bab,0157290c-6edf-4919-ab4e-9372e937cbf1,2020-11-18,65000.0,EUR
b6c8eac9-a705-496f-94d2-f217e5d0d4ee,7a7921eb-edcf-4246-97d4-342ff4003b19,2020-12-03,80000.0,EUR
98399d77-ceb0-4be3-bf55-f06ab507b4e1,0faaee3c-d126-4fc9-849f-affb449c54a9,2020-12-05,98496.0,EUR
066fc64a-a442-4b8d-b52e-2681cb69684b,e9ace923-345f-417f-ae45-f6538425b349,2020-11-17,78000.0,EUR
a72cce65-4ad4-4891-bb6a-5835e621f3a5,26d4a3c7-fcf1-49c9-b0ae-0d23317609de,2020-12-02,45600.0,EUR
c8e96e2d-83f9-414d-b8fc-24b9c89bb43f,8062c947-c01c-486d-8109-3122c441189d,2020-11-27,65000.0,EUR
b6bf167d-e285-4887-b152-3d57f413b517,19d3cd74-fdb1-4f02-9c1e-f5c066684585,2020-11-16,47000.0,EUR
82844743-c702-4eeb-a6c2-ae9321dd9fd4,abad7425-6e18-46ab-8f70-c93a5aee5f75,2020-11-23,60050.0,EUR
adfcb9ec-2904-498b-b3bb-63dd8a01341c,cb0a6930-5b3e-43b8-aa26-12897f309e15,2020-10-28,79300.0,EUR
a0fb4dce-d200-4cb5-bfc8-f78fd0b88657,52f07ba4-9fbe-4446-beb9-3521d53d4254,2020-12-05,61350.0,EUR
7162825d-ed47-4f45-ab01-aa5ec201c29f,9dbbdefb-96ce-4a15-8572-fbb67983916f,2020-12-05,68964.0,EUR
34a78a1a-c43f-4e4e-ac12-18edd88d55d5,4307108b-20cc-47ad-9af8-46353b12eb0a,2020-12-05,53300.0,EUR
7dacb855-9ee4-4563-b473-6bf7371d6560,5925d021-ccec-417f-bf82-927c6dacbb57,2020-09-17,37000.0,EUR
fa74d94e-7874-462a-a0fb-0f3eb2edd048,59fbca8c-cce4-4b13-9493-bfd04cb148d4,2020-11-20,43600.0,EUR
5d90c972-da06-433c-9c1f-ae7c5c9f23cc,c474e1d1-4126-42b7-a069-9f40e960e5de,2020-11-09,52000.0,EUR
e02f5804-0bb7-49b8-bd05-a3461809303d,6c16495c-f6dc-4fc8-8c90-06f959cbd96b,2020-11-18,58000.0,EUR
908764e6-0419-4412-8fca-7fabc6ec6ff5,91c99af9-2faa-4da0-bd42-4ee7020ac836,2020-12-05,78000.0,EUR
0cdd6faf-56d8-4ed8-b2e5-1495032f38eb,ca8cda76-e02d-4501-bc52-63ae9a3011ab,2020-12-04,58000.0,EUR
87e1a670-d424-4cc1-9322-64944252815f,978708d4-f2f1-4809-a734-47903aa203d8,2020-11-09,62790.0,EUR
e8c5f0fe-1040-47b4-b2df-4a7407fbab6a,04d311de-c82e-44e1-a1e3-a95f47057bda,2020-11-20,39500.0,EUR
0ef12506-c0fc-44b0-94ec-347b8ecd883e,87a9ab96-da96-4763-96c3-4dbece38c284,2020-12-05,73000.0,EUR
2f1a1135-6a1e-4490-934b-c722b97a2027,f0cf65ac-bd64-498c-967f-9f9e1401a72d,2020-11-17,48000.0,EUR
9492221f-4d91-4629-aa09-75690b58d9e7,4fd15ed7-ef5c-4478-8ba7-23d47dbd5d2c,2020-11-18,45500.0,EUR
c460f945-40c7-4d54-bae6-2f5b035bb58b,e30ebb08-eb93-42d9-ab99-bfeeff563927,2020-11-18,58900.0,EUR
53074c99-4948-4043-856a-6e2202a3444f,394c012a-fded-42c9-85e1-68e2aaeaf7f9,2020-12-01,120000.0,EUR
b435b27d-fccb-457b-9273-8978b484d217,19d6139e-c520-4721-84bf-a8455318698c,2020-12-04,48000.0,EUR
8bd57060-3328-42cb-950e-22c68b43c20e,7ad0cae7-66a8-473f-8eaf-b5a20067bc8b,2020-12-05,75000.0,EUR
b7cbb882-d365-4927-93f5-563412adf370,3149ef25-0ae5-4efe-8ba4-ac1d0b696af1,2020-11-23,59999.0,EUR
7a51e231-421f-499b-83a2-fd2338130d9f,e21cd8ae-150e-41fa-94cf-880b3e21593f,2020-10-13,99000.0,EUR
ce25799d-6935-43dd-af23-47bd9437f1e7,ec433fa6-16f3-47bb-bbcc-c4368d35d464,2020-11-26,68000.0,EUR
e755170f-20d4-48ce-8ac5-86194396d242,64e5864d-9208-4da6-a941-4a9eef318cb5,2020-11-27,64000.0,EUR
23110870-8331-4833-abee-ad61d4abdf3a,84c7fcac-bf5b-44e3-8b2c-c72119a26200,2020-11-23,60050.0,EUR
aaad70c9-6bd0-4200-9c3c-336c72a304c7,a0d9188d-0067-4cc4-b24f-d5079c9fd9d4,2020-11-24,75000.0,EUR
45da2c3d-4808-402d-8be2-0199c1a4fcef,54ee8af7-b246-40f0-8773-544594dde090,2020-11-24,67000.0,EUR
cead7e3a-33ca-4c84-93d3-bb4f37dae3da,62b8e4b4-8249-449f-8d7e-a8c63f57e7ac,2020-11-25,46500.0,EUR
1c3adb7e-0fd9-4665-a9b5-d25c68743169,85ec4ef0-cb04-40c0-acaa-d8d1f38c17a6,2020-11-26,58500.0,EUR
9b39b538-6281-4cba-8ad7-ef40fb80dbea,ebf61f81-07c5-4de3-9bd6-8220e0176e90,2020-10-30,64700.0,EUR
bbead8be-46df-4187-855b-afc3af209365,9f0f8469-3084-4982-b89c-06e327b34e02,2020-12-05,70793.0,EUR
cab80c72-3da5-437b-8154-bfa181266ec4,89e71d60-1ad9-405d-8285-f6846a48bb56,2020-12-01,37680.0,EUR
3f575fb0-9cea-4802-b744-343c4200316e,8db2a6e2-3c54-44f4-a8e8-e628d6038bd5,2020-11-13,58000.0,EUR
d265e016-7dea-4217-b1a6-83b325f17643,f4265746-3455-47c9-b394-9c2899486699,2020-11-18,51000.0,EUR
f2511f8a-4a81-4b00-b642-5a6e307b013e,595bcb94-82cd-4605-bf92-2e8252704e6e,2020-12-02,252000.0,EUR
892e97e7-3e83-4bb3-87a2-00eedadd81af,5f5e95a3-b73f-423a-93bd-3b27e6b973a5,2020-12-04,36800.0,EUR
edd14b70-eb4f-4bc7-8d2c-40f0b5954b55,7b92de7e-7f2a-4b36-8d00-d68984505fa0,2020-12-03,46500.0,EUR
57e27cf5-2196-4848-9647-99fab19945c8,015362e1-d8a0-4830-8284-bd705eb11965,2020-11-18,48000.0,EUR
4bf41a27-1df2-4cb6-97d1-4730ce44cb3c,d4a3e53d-4ee1-4cac-a623-b3710e09096a,2020-12-05,64900.00000000001,EUR
1ba35cd0-3415-4c5b-a1cc-7ca04794291e,a4a21f55-1e4a-4a1d-8cfc-19226fbfabe5,2020-11-20,57800.0,EUR
24d17e29-f853-45dc-8160-7b10dacdc818,e976bba3-c794-4e8b-b636-525734235bae,2020-11-11,55800.0,EUR
941ca960-0614-49f6-93f6-c8b6a373a624,b9529093-a113-444a-9b33-d091b493a244,2020-11-11,78500.0,EUR
a81c3cbd-6279-4d19-9d91-0724e9c35886,94a51f0b-b1c3-4558-bf80-3e3cba73d8db,2020-10-28,45500.0,EUR
47d5d6f9-6283-4f49-afa7-e3e7fd131be9,04435f8b-88aa-4598-9774-ca4c6c352e57,2020-12-03,88800.0,EUR
fb471e03-ff8a-42a2-80e1-1556b3647e8c,ec336cb5-2733-4784-90e9-bd3411a90cfd,2020-12-03,54485.0,EUR
836066f4-987b-4551-9f8b-752abf9c4d24,95032679-3574-410e-aaac-ed6416aee656,2020-12-05,59999.0,EUR
338d05ad-69da-4ef7-b0c3-9fb9937c0815,b6893466-9a78-4be3-92e5-cebe2d6cea98,2020-11-02,79900.0,EUR
3e084c0e-2e5e-4e7f-9d4e-473bcf068816,72fa6b23-4469-4214-a083-08ed67e29cd4,2020-12-03,84500.0,EUR
65e49160-3f4b-4938-a5ed-6e3cc0abe040,06815412-1759-4dee-bec4-a0352fff1cd8,2020-11-20,45700.0,EUR
f0a5afee-5090-4dc8-972f-4322ca4b55b2,be31088f-bdd7-41c8-bb3e-5577679d7955,2020-11-30,63500.0,EUR
6de75b6a-28af-4a76-8dfd-46479a0f2547,cfb66888-4290-4b7d-b517-3ae3bc26c655,2020-12-05,93357.0,EUR
ad79ed0f-a8f9-4910-9875-50cc6f29a745,ebad2038-5354-471a-821c-c61564128d23,2020-11-25,61500.0,EUR
7f5c5fb7-6947-4f57-810c-8aea6fcf73d7,c0422191-34ab-4f0f-9521-4e01232efc68,2020-11-20,45000.0,EUR
a9027184-15a0-4013-9635-7ec325fb8618,48a0410f-3c9f-4766-88bb-dd527d4d8dd1,2020-11-09,46000.0,EUR
54287f39-3965-43d4-bb94-fdf6dae89a38,719e7d97-8b2d-4a75-8504-5e4ee73704da,2020-12-03,46085.0,EUR
ec1c73d2-cd3e-4f4f-8ef9-032963251594,b64b0aa3-557f-4f8e-8219-6d7d6ab41edb,2020-11-19,49999.0,EUR
5ecb95de-70a1-46be-9915-f3cdc96e5c40,82f7e250-7ef5-4f65-9ae5-4e61926d3898,2020-11-21,153540.0,EUR
7c87c7c5-2783-4340-84c9-04cb2e599b40,4e2d0469-9491-48d7-b063-460f622a6589,2020-12-01,45000.0,EUR
1fa2b442-eb8e-4f32-8bab-dd30e5e8ce74,5edbdc75-1e03-40d8-a523-ec40b8bce9ba,2020-05-27,53500.0,EUR
e18f8740-912a-4fe7-9c57-a2a2bfec0d9d,30a1a8aa-1b2b-40ef-99a3-0b3d688a7952,2020-11-19,53000.0,EUR
8f7bab44-fefe-417d-b639-e4929d4af735,ffc45d3f-5583-4bc5-8816-db7bd8ea42e5,2020-11-27,230000.0,EUR
05ce191c-9437-4b07-b81c-4ef4276e50ec,f8374498-4637-4165-b73d-c040a5948aad,2020-12-03,68900.0,EUR
c7e120ea-3c6e-421b-a8a2-ba5bbec6eb3f,f3efd992-1fb9-44a3-b1bd-87f3614388f7,2020-11-30,27000.0,EUR
3c4f796c-66a7-4a6f-9906-798fcbb57287,301b06c0-7b4e-4d0a-bd44-3ec72143d83e,2020-07-30,26000.0,EUR
9b2f84d4-7b97-4242-81bf-281fa8a0e177,ff378969-10b9-408d-b6c2-4f0f52e4fa57,2020-12-05,37000.0,EUR
b45f3a26-1423-4b02-a469-0c4e3e2e2f15,573e5672-cc0d-4631-9018-992878a515d4,2020-11-09,31900.0,EUR
7a9a9f3b-14f3-4a8a-9066-8d0faaaf4eec,b7f7e843-43d2-4644-b8ac-35aedfaf4af7,2020-12-04,46500.0,EUR
e1e4be10-2a2a-418a-b885-c8c83753ae68,639b69fa-80d6-4902-9271-f6eecf83a0f2,2020-12-05,45800.0,EUR
4b69bf9a-c04a-41c6-9684-b238176ad8e2,2831b14e-96c1-4d80-b00b-6f235624e3ab,2020-10-07,75600.0,EUR
bb64bae2-a2c2-4851-b2f9-57d4f29faa98,b5eaba68-e7a5-4a56-a73e-a42c583728ce,2020-10-07,43100.0,EUR
0804e7da-caff-4d39-b2f7-5fa726f7878b,4ea9cb35-0522-47cd-9383-71f57bf0976d,2020-09-09,42500.0,EUR
301de217-8117-4a13-a0d7-73d6dbf8d421,201802a1-923c-4209-913b-82ef95c50ca4,2020-12-02,49000.0,EUR
412e84b3-34ca-4971-904f-e0a932a04608,1a601f3f-57c5-46b4-bd84-84692acf0c3c,2020-11-30,32000.0,EUR
b802764b-1475-4b7c-9a54-60d6cb40eba4,54290c88-c086-4efb-8fd6-e47cb80a0b2e,2020-11-18,50000.0,EUR
69aeb1f3-43be-4d76-b20d-80b6461066bf,6629180d-79d9-4bc6-9013-9be606ffb3f1,2020-12-05,58500.0,EUR
327b75ec-c95a-422d-9161-375459dd8bb1,f08ec5d9-7eba-4cbb-96c0-0e25ea84e10b,2020-10-01,76500.0,EUR
bd4ae38d-b5d1-4513-be21-f3a7c0fe9913,7431cc15-54f5-4749-8d04-22f3ae9f2515,2020-12-04,39900.0,EUR
bdd2e4f9-35f7-489c-a866-bb647ed71a49,875ef2aa-503a-4755-a23b-db9d8512c62b,2020-12-04,55000.0,EUR
dae2cbbb-cd26-4787-a1e0-24192beec87b,dbeedab6-c323-48ab-b62f-0b8249f5237d,2020-11-24,58000.0,EUR
5057a3d3-127a-4a31-a982-7987e2fb0436,2eed0a0e-38b3-465b-963a-3161aaf5572f,2020-12-05,73000.0,EUR
dd4bac53-8881-4884-9e9c-0d5bdd7a5f17,68dd3df8-b9a0-462e-b52c-2a2ad419eada,2020-12-05,41910.0,EUR
b6998b3d-5d5a-479a-836c-ad9770ea6cb5,c698cce9-696b-4f08-818d-4a7039d60e33,2020-11-02,79900.0,EUR
1ba0a8a0-f558-4ba4-8a25-61d4d4415ffc,6b7af311-e863-4537-8612-eaaf924fd75d,2020-11-18,53000.0,EUR
0536ff5d-c197-402a-ba24-782c019992a8,a71537bd-611e-4592-9485-ec0fe4b808fc,2020-09-10,65500.0,EUR
45f8e61c-f1ae-401a-9afb-8217a2c14865,aa8c3bf6-fe5a-42e5-b875-1c26c0b11e66,2020-12-02,40000.0,EUR
d6aece2a-7f03-4ff5-88c4-5720db1bacfa,81577135-65e2-4e03-81a2-6fabeffc7631,2020-12-03,58500.0,EUR
ccad597a-569e-4efd-9e13-6fd9306cfa1e,8663ec09-6d28-48a4-9dd4-cf64e3e7c817,2020-12-05,60375.0,EUR
1c736d27-6662-468c-9129-90c7eb0a465b,10fcd8ed-7bd4-4269-b528-c3e78af9e937,2020-12-03,73000.0,EUR
77c73a96-6d59-43b2-a810-73c2a6aee0a5,35dfc3d8-a038-44a4-8622-9df11cd19302,2020-12-04,33500.0,EUR
6d591e68-f1cf-422e-a510-b40032d7f1bc,ceb235ad-20a4-43f5-9b68-924de0d66e4b,2020-11-19,51000.0,EUR
dfdeb3d5-7495-4e1c-9972-a2db9108033e,2133fe22-4ac5-4a36-bbc3-44db57e5e5d8,2020-11-18,54000.0,EUR
f9a9fcd8-eb24-4d74-8295-f1c1c1951602,d588756a-6803-4cff-801c-818322f16669,2020-12-04,91000.0,EUR
c0da9515-7d78-4bda-8d54-525a9a5a81e7,4ef5f85f-cdbb-4efe-b444-fd28a4306d01,2020-11-21,73000.0,EUR
1b7628c8-912e-4038-9ff6-a3fbd6d6f05b,09e2cf78-e6a1-4f6c-9f1f-32ceb57165e0,2020-11-25,74000.0,EUR
e3d08efe-313c-4a8f-8de6-6c6b92364ae9,8007a5b3-569d-4b31-b274-54f9dd71d5ba,2020-12-05,47500.0,EUR
ceb2b41b-3227-4649-b024-97243630e30b,76604ad3-87f1-4b52-876b-4e561e62c9e7,2020-08-26,35000.0,EUR
ae2e6321-3850-4bec-897e-140b88c260a2,2fbc79b2-6064-481a-8557-51a0bd7c5203,2020-11-25,85000.0,EUR
d59fdc8d-dd57-430b-ad18-eb8bc14cc14a,130b1790-0399-44a5-bae2-f45e57c393e1,2020-10-07,53100.0,EUR
d296a349-b92d-4681-8e21-c0ccb6b7e9f8,46196f75-0274-4bd9-acf1-88b6b745b4b1,2020-11-19,52000.0,EUR
8d499293-c668-4137-96c1-d624bb379303,5bb2d053-70ed-4b74-8917-5ecee5c7bb4f,2020-12-04,57900.0,EUR
fa8bc5f8-ea6e-4669-b454-e6471ae91e38,71ed5b93-5fc9-472f-9d96-0f0f964239e6,2020-10-07,75600.0,EUR
daa309d3-d093-4b7b-ab90-d27277fdd981,fa9a2747-4ed7-4c18-8a29-5bf44e0db23a,2020-11-27,104793.0,EUR
fac99a24-267a-4da4-996e-3a9df3663469,5e5c7665-71a7-4d72-bb5c-1d2ae686211d,2020-12-04,35000.0,EUR
1d744a94-a380-41f4-b99e-0aeec3355882,4c927318-4a29-4d1f-9862-2ad39e5e8731,2020-12-03,41000.0,EUR
82ca6f18-81b1-4519-a553-72931a814475,a656dac3-9ef6-4df9-a3ae-298b48122f36,2020-10-07,52990.0,EUR
575ef07f-b099-4d29-9a53-093b1d862d3c,49745b03-49a0-4f3d-991c-b520bf1ccb84,2020-11-27,59200.0,EUR
2587e305-e798-4034-816e-f50e9a145815,370a243a-b45d-4d2e-ba98-64c20421e7db,2020-11-19,135000.0,EUR
14a45ff8-b6ce-489a-919a-a6ffce14c49b,c9597596-8ea8-44b9-8f3d-1a09fbd59ec5,2020-12-04,51999.0,EUR
d96cad5f-4c8b-47c1-ad71-65dcdec4e7b6,7051d330-62e9-4cf5-a45f-0fa4c90aa335,2020-12-04,73000.0,EUR
055c0b84-287f-483b-b6c1-784392a07813,5af453e5-f2ff-4f87-8708-5e4c39ce3928,2020-12-04,54900.0,EUR
e62e2ec0-e8c7-4e92-88f2-74a37eabf042,4c3270a7-7ac9-4fa5-9dc7-82c39557f95a,2020-11-27,87500.0,EUR
c3bb1faf-3717-4792-bc11-9fcbd426591f,37c43e55-3d4d-4627-aaa5-90eb284bbe32,2020-11-26,52000.0,EUR
ed485353-1b1a-4ea6-a0db-74d7de033397,6a579a4f-b09f-4cc5-bde2-279ddecbfe62,2020-11-26,95000.0,EUR
57dfa3cf-f4fd-42ed-8beb-3de79f6c08db,36a3a4cd-4f47-4e02-aafe-45cc32471318,2020-11-19,135000.0,EUR
